rolling_event_id,endpoint_id,stage_id,stage_name,objective_sense,objective_definition,solver_status,feasible_incumbent_available,optimal_value,mip_gap,time_limit_s,runtime_s,locked_constraint,selected_candidate_ids,selected_arc_ids,served_threat_ids,resource_usage
S2-SUF-SEQ@0.000,L,5,maximize_full_defence_level_1,maximize,sum y_m for threat_level=1,optimal,True,1,0,5,,"{""absolute_tolerance"":1e-07,""value"":1.0}","[""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M1+SUF-SEQ-M2::UAV-3"",""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""UAV-3::N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M1+SUF-SEQ-M2::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M1+SUF-SEQ-M2::UAV-3""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",6
S2-SUF-SEQ@0.000,L,6,minimize_served_reaction_time_level_1,minimize,sum y_m*(latest_feasible_command_time-current_time),optimal,True,80.0318,0,5,,"{""absolute_tolerance"":8.003180000000001e-07,""value"":80.0318}","[""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""UAV-2::N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""UAV-5::N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",7
S2-SUF-SEQ@0.000,L,7,minimize_unserved_remaining_window_level_3,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,16,0,5,,"{""absolute_tolerance"":1.6e-07,""value"":16.0}","[""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""UAV-2::N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""UAV-5::N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",7
S2-SUF-SEQ@0.000,L,8,minimize_unserved_remaining_window_level_2,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,8,0,5,,"{""absolute_tolerance"":1e-07,""value"":8.0}","[""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""UAV-2::N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""UAV-5::N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",7
S2-SUF-SEQ@0.000,L,9,minimize_unserved_remaining_window_level_1,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,8,0,5,,"{""absolute_tolerance"":1e-07,""value"":8.0}","[""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-1"",""UAV-2::N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M1::UAV-2"",""UAV-5::N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SEQ::T-Q2-TWO::SUF-SEQ-M2::UAV-5""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",7
S2-SUF-SEQ@0.000,L,10,minimize_bombs_used_and_reserved,minimize,sum candidate total bombs,optimal,True,5,0,5,,"{""absolute_tolerance"":1e-07,""value"":5.0}","[""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1"",""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4"",""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1"",""UAV-3::N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3"",""UAV-4::N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",5
S2-SUF-SEQ@0.000,L,11,L_minimize_total_path,minimize,service plus selected transition path,optimal,True,3741.484696269,0,5,,"{""absolute_tolerance"":3.74148469626891e-05,""value"":3741.4846962689103}","[""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1"",""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4"",""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1"",""UAV-3::N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3"",""UAV-4::N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",5
S2-SUF-SEQ@0.000,L,12,L_minimize_turn_at_minimum_path,minimize,service plus transition turn proxy,optimal,True,4.801868099,0,5,,"{""absolute_tolerance"":1e-07,""value"":4.801868098772722}","[""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1"",""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4"",""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-1"",""UAV-3::N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M2+SUF-SEQ-M3::UAV-3"",""UAV-4::N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M4::UAV-4""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",5
S2-SUF-SEQ@0.000,L,13,minimize_flexible_plan_changes,minimize,explicit new-instance count; executed and committed instances are outside the flexible set,optimal,True,3,0,5,,"{""absolute_tolerance"":1e-07,""value"":3.0}","[""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-4"",""S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M2::UAV-1"",""S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-3""]","[""UAV-1::N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M2::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M2::UAV-1"",""UAV-3::N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SEQ::T-Q2-THREE::SUF-SEQ-M3+SUF-SEQ-M4::UAV-3"",""UAV-4::N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SEQ::T-Q1-SINGLE::SUF-SEQ-M1::UAV-4""]","[""SUF-SEQ-M1"",""SUF-SEQ-M2"",""SUF-SEQ-M3"",""SUF-SEQ-M4""]",5
S2-SUF-SUR@32.000,L,1,maximize_full_defence_level_3,maximize,sum y_m for threat_level=3,optimal,True,1,0,5,,"{""absolute_tolerance"":1e-07,""value"":1.0}","[""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-5""]","[""UAV-5::N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-5""]","[""SUF-SUR-M4""]",2
S2-SUF-SUR@32.000,L,2,minimize_served_reaction_time_level_3,minimize,sum y_m*(latest_feasible_command_time-current_time),optimal,True,11.0318,0,5,,"{""absolute_tolerance"":1.1031800000000005e-07,""value"":11.031800000000004}","[""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-5""]","[""UAV-5::N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-5""]","[""SUF-SUR-M4""]",2
S2-SUF-SUR@32.000,L,3,maximize_full_defence_level_2,maximize,sum y_m for threat_level=2,optimal,True,1,0,5,,"{""absolute_tolerance"":1e-07,""value"":1.0}","[""S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-2""]","[""UAV-2::N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-2"",""UAV-3::N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",5
S2-SUF-SUR@32.000,L,4,minimize_served_reaction_time_level_2,minimize,sum y_m*(latest_feasible_command_time-current_time),optimal,True,50.0318,0,5,,"{""absolute_tolerance"":5.003180000000001e-07,""value"":50.031800000000004}","[""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-5"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2""]","[""UAV-2::N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2"",""UAV-5::N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-5""]","[""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,5,maximize_full_defence_level_1,maximize,sum y_m for threat_level=1,optimal,True,1,0,5,,"{""absolute_tolerance"":1e-07,""value"":1.0}","[""S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-5""]","[""UAV-3::N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3"",""UAV-5::N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M3::UAV-5""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",5
S2-SUF-SUR@32.000,L,6,minimize_served_reaction_time_level_1,minimize,sum y_m*(latest_feasible_command_time-current_time),optimal,True,26.0318,0,5,,"{""absolute_tolerance"":2.6031800000000004e-07,""value"":26.031800000000004}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4"",""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2""]","[""UAV-2::N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,7,minimize_unserved_remaining_window_level_3,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,8,0,5,,"{""absolute_tolerance"":1e-07,""value"":8.0}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4"",""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2""]","[""UAV-2::N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,8,minimize_unserved_remaining_window_level_2,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,8,0,5,,"{""absolute_tolerance"":1e-07,""value"":8.0}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4"",""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2""]","[""UAV-2::N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,9,minimize_unserved_remaining_window_level_1,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,8,0,5,,"{""absolute_tolerance"":1e-07,""value"":8.0}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4"",""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2""]","[""UAV-2::N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,10,minimize_bombs_used_and_reserved,minimize,sum candidate total bombs,optimal,True,4,0,5,,"{""absolute_tolerance"":1e-07,""value"":4.0}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4"",""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2""]","[""UAV-2::N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SUF-SUR::T-Q2-TWO::SUF-SUR-M4::UAV-2"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M2::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,11,L_minimize_total_path,minimize,service plus selected transition path,optimal,True,2741.484696269,0,5,,"{""absolute_tolerance"":2.7414846962689102e-05,""value"":2741.4846962689103}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3""]","[""UAV-3::N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,12,L_minimize_turn_at_minimum_path,minimize,service plus transition turn proxy,optimal,True,4.701868099,0,5,,"{""absolute_tolerance"":1e-07,""value"":4.7018680987727235}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3""]","[""UAV-3::N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
S2-SUF-SUR@32.000,L,13,minimize_flexible_plan_changes,minimize,explicit new-instance count; executed and committed instances are outside the flexible set,optimal,True,2,0,5,,"{""absolute_tolerance"":1e-07,""value"":2.0}","[""S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4"",""S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3""]","[""UAV-3::N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3->T::UAV-3"",""UAV-3::S::UAV-3->N::UAV-3::S2-SUF-SUR::T-Q2-THREE::SUF-SUR-M2+SUF-SUR-M4::UAV-3"",""UAV-4::N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SUF-SUR::T-Q1-SINGLE::SUF-SUR-M3::UAV-4""]","[""SUF-SUR-M2"",""SUF-SUR-M3"",""SUF-SUR-M4""]",4
